type,road_type,traffic_level,traffic_road_coverage,road_closure,road_category,road_subcategory,left_hand_traffic,coordinates,date,time,station
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,23:35:00,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,23:04:24,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,03:34:54,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,03:04:22,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,04:34:56,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,04:04:25,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,05:34:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,05:04:27,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,06:34:59,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,06:34:59,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,06:04:29,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,07:35:02,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,07:35:02,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,07:04:31,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,08:35:06,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,08:35:06,MER
LINESTRING,,0.694999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,08:04:33,MER
LINESTRING,,0.331999987,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,09:35:09,MER
LINESTRING,,0.223000005,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/03/2024,09:04:37,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,00:35:10,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,00:04:35,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,01:35:20,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,01:04:45,MER
LINESTRING,,0.449999988,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,10:34:56,MER
LINESTRING,,0.214000002,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,10:05:10,MER
LINESTRING,,0.282000005,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,11:17:33,MER
LINESTRING,,0.236000001,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,11:02:49,MER
LINESTRING,,0.654999971,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,11:33:27,MER
LINESTRING,,0.177000001,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,11:48:44,MER
LINESTRING,,0.573000014,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,12:18:43,MER
LINESTRING,,0.177000001,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,12:03:21,MER
LINESTRING,,0.509000003,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,12:32:52,MER
LINESTRING,,0.300000012,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,12:48:05,MER
LINESTRING,,0.768000007,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,13:18:48,MER
LINESTRING,,0.791000009,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,13:03:25,MER
LINESTRING,,0.481999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,13:33:16,MER
LINESTRING,,0.449999988,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,13:48:19,MER
LINESTRING,,0.444999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,14:18:25,MER
LINESTRING,,0.409000009,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,14:03:21,MER
LINESTRING,,0.363999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,14:33:13,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,14:48:14,MER
LINESTRING,,0.644999981,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,15:18:05,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,15:03:03,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,15:33:15,MER
LINESTRING,,0.644999981,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,15:48:08,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,16:17:54,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,16:02:55,MER
LINESTRING,,0.363999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,16:32:56,MER
LINESTRING,,0.791000009,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,16:47:52,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,17:18:01,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,17:18:01,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,17:02:30,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,17:32:43,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,17:32:43,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,17:49:12,MER
LINESTRING,,0.704999983,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,18:18:03,MER
LINESTRING,,0.200000003,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,18:03:32,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,18:32:40,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,19:34:37,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,19:05:04,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,02:34:30,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,02:04:55,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,20:34:41,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,20:34:41,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,20:05:09,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,21:34:49,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,21:05:13,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,22:34:57,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,22:04:22,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,23:35:03,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,23:04:31,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,23:04:31,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,03:34:43,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,03:05:05,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/03/2024,04:34:30,MER
